DOMAINVALUE	STRATUM	ID	X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	LABEL
2	3*1*2*1*1*1	1121	3	1	2	1	1	1	133	146	155	69	1
2	3*1*2*1*1*1	1067	3	1	2	1	1	1	131	165	191	73	1
2	3*1*2*1*1*1	1041	3	1	2	1	1	1	166	177	174	70	1
2	3*1*2*1*1*1	1146	3	1	2	1	1	1	145	153	145	45	1
2	3*1*2*1*1*1	1117	3	1	2	1	1	1	145	132	151	77	1
2	3*1*2*1*1*1	1174	3	1	2	1	1	1	147	123	134	57	1
2	3*1*2*1*1*1	1166	3	1	2	1	1	1	143	130	145	54	1
2	3*1*2*1*1*1	1149	3	1	2	1	1	1	122	135	159	69	1
2	3*1*2*1*1*1	1186	3	1	2	1	1	1	132	113	143	64	1
2	3*1*2*1*1*1	1080	3	1	2	1	1	1	143	152	156	95	1
2	3*1*2*1*1*1	1105	3	1	2	1	1	1	153	147	160	62	1
2	3*1*2*1*1*1	1095	3	1	2	1	1	1	97	128	172	132	1
2	3*1*2*1*1*1	1205	3	1	2	1	1	1	135	111	111	79	1
2	3*1*2*1*1*1	1165	3	1	2	1	1	1	131	146	138	57	1
2	3*1*2*1*1*1	1155	3	1	2	1	1	1	136	113	155	78	1
2	3*1*2*1*1*1	1220	3	1	2	1	1	1	114	111	131	66	1
2	3*1*2*1*1*1	1211	3	1	2	1	1	1	119	111	131	70	1
2	3*1*2*1*1*1	1264	3	1	2	1	1	1	102	113	115	62	1
2	3*1*2*1*1*1	1075	3	1	2	1	1	1	114	182	176	79	1
2	3*1*2*1*1*1	1151	3	1	2	1	1	1	139	133	138	75	1
2	3*1*2*1*1*1	1084	3	1	2	1	1	1	164	156	156	63	1
2	3*1*2*1*1*1	1037	3	1	2	1	1	1	188	152	152	97	1
2	3*1*2*1*1*1	1076	3	1	2	1	1	1	142	159	178	72	1
2	3*1*2*1*1*1	1100	3	1	2	1	1	1	133	137	183	72	1
2	3*1*2*1*1*1	1112	3	1	2	1	1	1	160	132	156	65	1
2	3*1*2*1*1*1	1102	3	1	2	1	1	1	144	147	146	86	1
2	3*1*2*1*1*1	1072	3	1	2	1	1	1	144	161	160	87	1
2	3*2*1*1*1*1	1081	3	2	1	1	1	1	171	135	151	86	1
2	3*2*1*1*1*1	1161	3	2	1	1	1	1	109	114	169	84	1
2	3*2*1*1*1*1	1048	3	2	1	1	1	1	171	147	173	89	1
2	3*2*1*1*1*1	1144	3	2	1	1	1	1	105	142	166	75	1
2	3*2*1*1*1*1	1094	3	2	1	1	1	1	151	111	165	103	1
2	3*2*1*1*1*1	1058	3	2	1	1	1	1	147	137	189	95	1
2	3*2*1*1*1*1	1036	3	2	1	1	1	1	162	172	177	79	1
2	3*2*1*1*1*1	1260	3	2	1	1	1	1	126	109	131	28	1
2	3*2*1*2*1*1	1209	3	2	1	2	1	1	99	117	136	82	1
2	3*2*1*2*1*1	1150	3	2	1	2	1	1	107	127	160	91	1
2	3*2*1*2*1*1	1122	3	2	1	2	1	1	136	125	161	80	1
2	3*2*2*1*1*1	1253	3	2	2	1	1	1	110	95	139	54	1
2	3*2*2*1*1*1	1237	3	2	2	1	1	1	119	105	138	46	1
2	3*2*2*1*1*1	1110	3	2	2	1	1	1	137	124	169	86	1
2	3*2*2*1*1*1	1195	3	2	2	1	1	1	141	118	111	74	1
2	3*2*2*1*1*1	1212	3	2	2	1	1	1	115	106	149	60	1
2	4*1*1*1*1*1	945	4	1	1	1	1	1	181	208	210	92	1
2	4*1*1*1*1*1	905	4	1	1	1	1	1	198	217	245	87	1
2	4*1*1*1*1*1	878	4	1	1	1	1	1	195	184	311	100	1
2	4*1*1*1*1*1	998	4	1	1	1	1	1	176	190	203	67	1
2	4*1*1*1*1*1	1000	4	1	1	1	1	1	149	166	195	123	1
2	4*1*1*1*1*1	935	4	1	1	1	1	1	186	204	233	84	1
2	4*1*1*1*1*1	962	4	1	1	1	1	1	180	171	234	84	1
2	4*1*1*1*1*1	924	4	1	1	1	1	1	164	217	244	97	1
2	4*1*1*1*1*1	1005	4	1	1	1	1	1	145	186	212	86	1
2	4*1*1*1*1*1	933	4	1	1	1	1	1	179	232	195	104	1
2	4*1*1*1*1*1	1011	4	1	1	1	1	1	184	155	196	83	1
2	4*1*1*1*1*1	864	4	1	1	1	1	1	215	278	235	74	1
2	4*1*1*1*1*1	915	4	1	1	1	1	1	163	179	273	120	1
2	4*1*1*1*1*1	883	4	1	1	1	1	1	186	205	251	139	1
2	4*1*1*1*1*1	921	4	1	1	1	1	1	197	244	209	79	1
2	4*1*1*1*1*1	975	4	1	1	1	1	1	206	185	201	64	1
2	4*1*1*1*1*1	882	4	1	1	1	1	1	194	206	261	122	1
2	4*1*1*1*1*1	900	4	1	1	1	1	1	140	173	278	165	1
2	4*1*1*1*1*1	865	4	1	1	1	1	1	216	200	264	122	1
2	4*1*1*1*1*1	1023	4	1	1	1	1	1	156	159	197	94	1
2	4*1*1*1*1*1	877	4	1	1	1	1	1	200	210	296	85	1
2	4*1*1*1*1*1	894	4	1	1	1	1	1	204	208	237	118	1
2	4*1*1*1*1*1	986	4	1	1	1	1	1	177	137	243	90	1
2	4*1*1*1*1*1	974	4	1	1	1	1	1	168	190	236	62	1
2	4*1*1*1*1*1	1029	4	1	1	1	1	1	144	169	185	105	1
2	4*1*1*1*1*1	981	4	1	1	1	1	1	174	156	226	98	1
2	4*1*1*1*1*1	896	4	1	1	1	1	1	176	209	280	100	1
2	4*1*1*1*1*1	898	4	1	1	1	1	1	230	225	207	97	1
2	4*1*1*1*1*1	966	4	1	1	1	1	1	187	161	241	75	1
2	4*1*1*1*1*1	1001	4	1	1	1	1	1	160	163	209	100	1
2	4*1*1*1*1*1	994	4	1	1	1	1	1	167	207	208	56	1
2	4*1*1*1*1*1	983	4	1	1	1	1	1	176	212	211	53	1
2	4*1*1*1*1*1	996	4	1	1	1	1	1	148	177	203	109	1
2	4*1*1*1*1*1	911	4	1	1	1	1	1	189	218	253	82	1
2	4*1*1*1*1*1	1019	4	1	1	1	1	1	143	134	243	89	1
2	4*1*1*1*1*1	999	4	1	1	1	1	1	180	209	184	63	1
2	4*1*1*1*1*1	1026	4	1	1	1	1	1	151	137	208	109	1
2	4*1*1*1*1*1	902	4	1	1	1	1	1	234	246	218	54	1
2	4*1*1*1*1*1	1014	4	1	1	1	1	1	187	175	185	67	1
2	4*1*1*1*1*1	936	4	1	1	1	1	1	137	167	245	158	1
2	4*1*1*1*1*1	972	4	1	1	1	1	1	176	153	241	88	1
2	4*1*1*1*1*1	938	4	1	1	1	1	1	127	150	287	141	1
2	4*1*1*1*1*1	927	4	1	1	1	1	1	131	187	303	98	1
2	4*1*1*1*1*1	993	4	1	1	1	1	1	125	163	257	96	1
2	4*1*1*1*1*1	947	4	1	1	1	1	1	156	180	227	125	1
2	4*1*2*1*1*1	844	4	1	2	1	1	1	183	220	279	154	1
2	4*1*2*1*1*1	845	4	1	2	1	1	1	212	232	233	159	1
2	4*1*2*1*1*1	846	4	1	2	1	1	1	196	240	267	132	1
2	4*1*2*1*1*1	860	4	1	2	1	1	1	241	242	232	91	1
2	4*1*2*1*1*1	928	4	1	2	1	1	1	190	212	197	119	1
2	4*1*2*1*1*1	1010	4	1	2	1	1	1	155	151	163	152	1
2	4*1*2*1*1*1	916	4	1	2	1	1	1	172	186	221	155	1
2	4*1*2*1*1*1	957	4	1	2	1	1	1	196	179	203	96	1
2	4*1*2*1*1*1	852	4	1	2	1	1	1	227	227	251	114	1
2	4*1*2*1*1*1	853	4	1	2	1	1	1	186	181	314	136	1
2	4*1*2*1*1*1	934	4	1	2	1	1	1	226	221	188	74	1
2	4*1*2*1*1*1	895	4	1	2	1	1	1	161	236	259	110	1
2	4*1*2*1*1*1	856	4	1	2	1	1	1	221	194	282	117	1
2	4*1*2*1*1*1	978	4	1	2	1	1	1	178	172	192	113	1
2	4*1*2*1*1*1	858	4	1	2	1	1	1	181	222	286	123	1
2	4*1*2*1*1*1	912	4	1	2	1	1	1	177	169	258	135	1
2	4*1*2*1*1*1	873	4	1	2	1	1	1	193	228	243	133	1
2	4*1*2*1*1*1	1022	4	1	2	1	1	1	163	158	180	105	1
2	4*1*2*1*1*1	942	4	1	2	1	1	1	170	221	217	87	1
2	4*1*2*1*1*1	929	4	1	2	1	1	1	179	198	218	120	1
2	4*1*2*1*1*1	932	4	1	2	1	1	1	172	211	209	119	1
2	4*1*2*1*1*1	990	4	1	2	1	1	1	144	177	233	89	1
2	4*1*2*1*1*1	866	4	1	2	1	1	1	208	231	243	118	1
2	4*1*2*1*1*1	946	4	1	2	1	1	1	127	203	249	110	1
2	4*1*2*1*1*1	1016	4	1	2	1	1	1	172	147	196	97	1
2	4*1*2*1*1*1	950	4	1	2	1	1	1	182	166	245	91	1
2	4*1*2*1*1*1	992	4	1	2	1	1	1	164	165	183	129	1
2	4*1*2*1*1*1	1013	4	1	2	1	1	1	156	144	189	128	1
2	4*1*2*1*1*1	995	4	1	2	1	1	1	182	155	182	118	1
2	4*1*2*1*1*1	955	4	1	2	1	1	1	205	191	208	74	1
2	4*1*2*1*1*1	909	4	1	2	1	1	1	218	216	220	90	1
2	4*1*2*1*1*1	879	4	1	2	1	1	1	188	186	288	126	1
2	4*1*2*1*1*1	1017	4	1	2	1	1	1	163	200	179	70	1
2	4*2*1*1*1*1	930	4	2	1	1	1	1	180	200	236	98	1
2	4*2*1*1*1*1	892	4	2	1	1	1	1	163	175	243	188	1
2	4*2*1*1*1*1	989	4	2	1	1	1	1	144	175	187	138	1
2	4*2*1*2*1*1	980	4	2	1	2	1	1	147	163	202	142	1
2	4*2*1*2*1*1	1025	4	2	1	2	1	1	167	165	181	92	1
2	4*2*2*1*1*1	963	4	2	2	1	1	1	183	192	199	94	1
2	4*2*2*1*1*1	958	4	2	2	1	1	1	170	173	213	117	1
2	4*2*2*1*1*1	954	4	2	2	1	1	1	133	126	251	169	1
2	4*2*2*2*1*1	914	4	2	2	2	1	1	199	195	209	132	1
2	4*2*2*2*1*1	863	4	2	2	2	1	1	185	189	263	166	1
2	4*2*2*2*1*1	875	4	2	2	2	1	1	206	214	231	143	1
2	4*2*3*1*1*1	965	4	2	3	1	1	1	164	171	223	107	1
2	4*3*1*2*1*1	943	4	3	1	2	1	1	209	147	204	134	1
2	4*3*2*2*1*1	1009	4	3	2	2	1	1	153	170	183	118	1
2	4*3*3*2*1*1	985	4	3	3	2	1	1	178	162	201	106	1
2	5*1*1*1*1*1	738	5	1	1	1	1	1	268	274	342	131	7
2	5*1*1*1*1*1	691	5	1	1	1	1	1	303	315	384	124	7
2	5*1*1*1*1*1	700	5	1	1	1	1	1	318	359	353	84	7
2	5*1*1*1*1*1	693	5	1	1	1	1	1	324	274	344	181	7
2	5*1*1*1*1*1	742	5	1	1	1	1	1	282	299	274	151	7
2	5*1*1*1*1*1	739	5	1	1	1	1	1	244	281	357	132	7
2	5*1*1*1*1*1	825	5	1	1	1	1	1	209	224	316	131	7
2	5*1*1*1*1*1	741	5	1	1	1	1	1	229	310	340	127	7
2	5*1*1*1*1*1	759	5	1	1	1	1	1	288	292	319	77	7
2	5*1*1*1*1*1	824	5	1	1	1	1	1	186	170	302	224	7
2	5*1*1*1*1*1	841	5	1	1	1	1	1	251	197	274	127	7
2	5*1*1*1*1*1	814	5	1	1	1	1	1	188	212	283	215	7
2	5*1*1*1*1*1	767	5	1	1	1	1	1	233	263	311	156	7
2	5*1*1*1*1*1	832	5	1	1	1	1	1	248	235	278	109	7
2	5*1*1*1*1*1	765	5	1	1	1	1	1	225	297	304	139	7
2	5*1*1*1*1*1	753	5	1	1	1	1	1	221	306	349	107	7
2	5*1*1*1*1*1	771	5	1	1	1	1	1	256	313	307	79	7
2	5*1*1*1*1*1	821	5	1	1	1	1	1	199	250	320	116	7
2	5*1*1*1*1*1	694	5	1	1	1	1	1	310	263	391	159	7
2	5*1*1*1*1*1	797	5	1	1	1	1	1	268	241	314	89	7
2	5*1*1*1*1*1	726	5	1	1	1	1	1	304	350	295	92	7
2	5*1*1*1*1*1	813	5	1	1	1	1	1	227	214	301	156	7
2	5*1*1*1*1*1	724	5	1	1	1	1	1	216	276	391	164	7
2	5*1*1*1*1*1	774	5	1	1	1	1	1	221	269	354	102	7
2	5*1*1*1*1*1	720	5	1	1	1	1	1	338	329	318	69	7
2	5*1*1*1*1*1	780	5	1	1	1	1	1	268	316	281	71	7
2	5*1*1*1*1*1	785	5	1	1	1	1	1	246	223	286	176	7
2	5*1*1*1*1*1	791	5	1	1	1	1	1	267	271	266	113	7
2	5*1*1*1*1*1	804	5	1	1	1	1	1	237	266	292	108	7
2	5*1*1*1*1*1	784	5	1	1	1	1	1	277	276	259	121	7
2	5*1*1*1*1*1	733	5	1	1	1	1	1	268	256	395	108	7
2	5*1*1*1*1*1	812	5	1	1	1	1	1	227	262	288	122	7
2	5*1*1*1*1*1	773	5	1	1	1	1	1	233	299	273	142	7
2	5*1*1*1*1*1	697	5	1	1	1	1	1	304	313	376	126	7
2	5*1*1*1*1*1	777	5	1	1	1	1	1	265	229	347	104	7
2	5*1*2*1*1*1	837	5	1	2	1	1	1	237	212	288	125	1
2	5*1*2*1*1*1	789	5	1	2	1	1	1	247	248	301	131	1
2	5*1*2*1*1*1	790	5	1	2	1	1	1	269	191	304	154	1
2	5*1*2*1*1*1	794	5	1	2	1	1	1	245	295	283	91	1
2	5*1*2*1*1*1	729	5	1	2	1	1	1	314	330	315	75	1
2	5*1*2*1*1*1	709	5	1	2	1	1	1	301	359	320	121	1
2	5*1*2*1*1*1	763	5	1	2	1	1	1	294	264	264	143	1
2	5*1*2*1*1*1	798	5	1	2	1	1	1	214	247	309	141	1
2	5*1*2*1*1*1	731	5	1	2	1	1	1	278	241	358	152	1
2	5*1*2*1*1*1	810	5	1	2	1	1	1	234	231	241	194	1
2	5*1*2*1*1*1	762	5	1	2	1	1	1	256	294	293	125	1
2	5*1*2*1*1*1	775	5	1	2	1	1	1	235	322	285	104	1
2	5*1*2*1*1*1	802	5	1	2	1	1	1	249	229	305	126	1
2	5*1*2*1*1*1	702	5	1	2	1	1	1	289	328	345	150	1
2	5*1*2*1*1*1	820	5	1	2	1	1	1	195	213	311	166	1
2	5*1*2*1*1*1	805	5	1	2	1	1	1	263	267	293	80	1
2	5*1*2*1*1*1	692	5	1	2	1	1	1	325	246	435	118	1
2	5*1*2*1*1*1	734	5	1	2	1	1	1	233	310	343	139	1
2	5*1*2*1*1*1	719	5	1	2	1	1	1	234	246	394	181	1
2	5*1*2*1*1*1	829	5	1	2	1	1	1	217	254	292	112	1
2	5*1*2*1*1*1	828	5	1	2	1	1	1	240	297	244	94	1
2	5*1*2*1*1*1	752	5	1	2	1	1	1	281	270	297	142	1
2	5*1*2*1*1*1	819	5	1	2	1	1	1	264	186	286	150	1
2	5*1*2*1*1*1	704	5	1	2	1	1	1	273	319	349	166	1
2	5*1*3*1*1*1	730	5	1	3	1	1	1	256	270	295	211	1
2	5*2*1*1*1*1	728	5	2	1	1	1	1	259	296	346	135	1
2	5*2*1*1*1*1	754	5	2	1	1	1	1	242	289	348	101	1
2	5*2*1*1*1*1	834	5	2	1	1	1	1	194	203	334	134	1
2	5*2*1*1*1*1	807	5	2	1	1	1	1	207	226	315	153	1
2	5*2*1*2*1*1	688	5	2	1	2	1	1	248	286	402	201	1
2	5*2*1*2*1*1	776	5	2	1	2	1	1	191	308	323	123	1
2	5*2*2*1*1*1	830	5	2	2	1	1	1	226	221	292	133	1
2	5*2*2*1*1*1	696	5	2	2	1	1	1	288	334	324	176	1
2	5*2*2*1*1*1	770	5	2	2	1	1	1	243	261	311	143	1
2	5*2*2*1*1*1	711	5	2	2	1	1	1	335	271	329	165	1
2	5*2*2*2*1*1	737	5	2	2	2	1	1	240	286	333	160	1
2	5*2*2*2*1*1	690	5	2	2	2	1	1	298	239	389	201	1
2	5*2*2*2*1*1	800	5	2	2	2	1	1	248	249	250	163	1
2	5*2*2*2*1*1	732	5	2	2	2	1	1	305	244	314	166	1
2	5*2*2*2*1*1	826	5	2	2	2	1	1	275	205	260	139	1
2	5*2*3*1*1*1	746	5	2	3	1	1	1	237	254	300	206	1
2	5*3*1*2*1*1	781	5	3	1	2	1	1	225	207	320	184	1
2	5*3*2*2*1*1	799	5	3	2	2	1	1	217	267	266	161	1
2	6*1*1*1*1*1	666	6	1	1	1	1	1	275	324	395	193	7
2	6*1*1*1*1*1	621	6	1	1	1	1	1	352	257	552	118	7
2	6*1*1*1*1*1	574	6	1	1	1	1	1	368	337	503	183	7
2	6*1*1*1*1*1	615	6	1	1	1	1	1	369	324	437	160	7
2	6*1*1*1*1*1	555	6	1	1	1	1	1	363	400	510	177	7
2	6*1*1*1*1*1	652	6	1	1	1	1	1	321	309	434	157	7
2	6*1*1*1*1*1	613	6	1	1	1	1	1	335	298	500	157	7
2	6*1*1*1*1*1	681	6	1	1	1	1	1	302	299	391	159	7
2	6*1*1*1*1*1	599	6	1	1	1	1	1	346	323	501	144	7
2	6*1*1*1*1*1	684	6	1	1	1	1	1	314	374	354	105	7
2	6*1*1*1*1*1	656	6	1	1	1	1	1	344	358	420	93	7
2	6*1*1*1*1*1	662	6	1	1	1	1	1	340	312	404	140	7
2	6*1*1*1*1*1	628	6	1	1	1	1	1	397	343	409	112	7
2	6*1*1*1*1*1	567	6	1	1	1	1	1	339	443	454	173	7
2	6*1*1*1*1*1	633	6	1	1	1	1	1	257	342	456	198	7
2	6*1*1*1*1*1	571	6	1	1	1	1	1	360	410	438	185	7
2	6*1*1*1*1*1	545	6	1	1	1	1	1	336	386	520	247	7
2	6*1*1*1*1*1	665	6	1	1	1	1	1	263	347	422	157	7
2	6*1*1*1*1*1	565	6	1	1	1	1	1	336	413	464	197	7
2	6*1*1*1*1*1	549	6	1	1	1	1	1	429	475	443	126	7
2	6*1*1*1*1*1	570	6	1	1	1	1	1	340	324	547	188	7
2	6*1*1*1*1*1	579	6	1	1	1	1	1	306	396	408	254	7
2	6*1*1*1*1*2	550	6	1	1	1	1	2	377	422	509	165	7
2	6*1*1*1*1*2	573	6	1	1	1	1	2	363	364	474	190	7
2	6*1*1*1*1*2	562	6	1	1	1	1	2	362	445	479	142	7
2	6*1*2*1*1*1	588	6	1	2	1	1	1	334	368	395	250	7
2	6*1*2*1*1*1	619	6	1	2	1	1	1	351	354	432	143	7
2	6*1*2*1*1*1	643	6	1	2	1	1	1	360	355	390	134	7
2	6*1*2*1*1*1	660	6	1	2	1	1	1	331	287	348	232	7
2	6*1*2*1*1*1	677	6	1	2	1	1	1	279	304	377	200	7
2	6*1*2*1*1*1	634	6	1	2	1	1	1	341	368	394	150	7
2	6*1*2*1*1*1	637	6	1	2	1	1	1	376	347	363	162	7
2	6*1*2*1*1*1	558	6	1	2	1	1	1	364	375	426	274	7
2	6*1*2*1*1*1	654	6	1	2	1	1	1	336	306	388	187	7
2	6*1*2*1*1*1	595	6	1	2	1	1	1	337	378	473	134	7
2	6*1*2*1*1*1	614	6	1	2	1	1	1	335	363	402	190	7
2	6*1*2*1*1*1	604	6	1	2	1	1	1	337	344	388	238	7
2	6*1*2*1*1*1	551	6	1	2	1	1	1	414	394	440	225	7
2	6*1*2*1*1*1	548	6	1	2	1	1	1	382	409	456	228	7
2	6*1*2*1*1*1	582	6	1	2	1	1	1	265	313	445	335	7
2	6*1*2*1*1*1	568	6	1	2	1	1	1	389	392	443	183	7
2	6*1*2*1*1*1	657	6	1	2	1	1	1	318	337	345	212	7
2	6*1*2*1*1*1	627	6	1	2	1	1	1	298	358	439	167	7
2	6*1*2*1*1*1	647	6	1	2	1	1	1	339	350	376	167	7
2	6*1*2*1*1*1	593	6	1	2	1	1	1	301	328	464	241	7
2	6*1*2*1*1*1	547	6	1	2	1	1	1	378	367	489	249	7
2	6*1*2*1*1*1	636	6	1	2	1	1	1	312	316	405	216	7
2	6*1*3*1*1*1	675	6	1	3	1	1	1	313	360	305	184	7
2	6*2*1*1*1*1	566	6	2	1	1	1	1	308	326	553	223	7
2	6*2*1*1*1*1	674	6	2	1	1	1	1	272	299	392	201	7
2	6*2*1*1*1*1	586	6	2	1	1	1	1	327	323	434	265	7
2	6*2*1*1*1*1	645	6	2	1	1	1	1	298	294	379	264	7
2	6*2*1*1*1*2	591	6	2	1	1	1	2	304	323	492	216	7
2	6*2*1*2*1*1	622	6	2	1	2	1	1	289	301	421	268	7
2	6*2*2*1*1*1	668	6	2	2	1	1	1	291	289	370	230	7
2	6*2*2*1*1*1	671	6	2	2	1	1	1	294	264	345	268	7
2	6*2*2*1*1*1	679	6	2	2	1	1	1	258	309	389	202	7
2	6*2*2*1*1*1	552	6	2	2	1	1	1	393	397	451	214	7
2	6*2*2*1*1*1	589	6	2	2	1	1	1	380	376	390	193	7
2	6*2*2*1*1*1	611	6	2	2	1	1	1	350	341	350	256	7
2	6*2*2*1*1*1	664	6	2	2	1	1	1	309	258	421	204	7
2	6*2*2*1*1*1	640	6	2	2	1	1	1	292	297	429	225	7
2	6*2*2*1*1*1	543	6	2	2	1	1	1	364	373	472	284	7
2	6*2*2*1*1*1	605	6	2	2	1	1	1	396	330	401	178	7
2	6*2*2*2*1*1	597	6	2	2	2	1	1	361	391	358	208	7
2	6*2*2*2*1*1	623	6	2	2	2	1	1	407	296	395	178	7
2	6*3*2*3*1*1	559	6	3	2	3	1	1	400	319	429	288	7
2	6*3*2*3*1*1	576	6	3	2	3	1	1	392	365	405	219	7
2	6*3*3*1*1*1	626	6	3	3	1	1	1	374	357	330	201	7
2	6*3*3*2*1*1	540	6	3	3	2	1	1	438	373	434	261	7
2	7*1*1*1*1*1	519	7	1	1	1	1	1	382	464	556	172	7
2	7*1*1*1*1*1	500	7	1	1	1	1	1	445	548	469	164	7
2	7*1*1*1*1*1	448	7	1	1	1	1	1	453	534	592	310	7
2	7*1*1*1*1*1	466	7	1	1	1	1	1	453	522	544	271	7
2	7*1*1*1*1*1	447	7	1	1	1	1	1	512	540	642	197	7
2	7*1*1*1*1*1	517	7	1	1	1	1	1	391	388	549	256	7
2	7*1*1*1*1*1	531	7	1	1	1	1	1	311	376	552	294	7
2	7*1*1*1*1*1	515	7	1	1	1	1	1	415	428	554	191	7
2	7*1*1*1*1*1	481	7	1	1	1	1	1	387	460	606	247	7
2	7*1*1*1*1*1	454	7	1	1	1	1	1	446	557	589	273	7
2	7*1*1*1*1*1	469	7	1	1	1	1	1	383	467	609	319	7
2	7*1*1*1*1*1	468	7	1	1	1	1	1	441	435	645	258	7
2	7*1*1*1*1*1	539	7	1	1	1	1	1	400	426	471	217	7
2	7*1*1*1*1*1	445	7	1	1	1	1	1	471	496	647	307	7
2	7*1*1*1*1*1	486	7	1	1	1	1	1	410	358	569	329	7
2	7*1*1*1*1*1	489	7	1	1	1	1	1	365	395	670	233	7
2	7*1*1*1*1*1	488	7	1	1	1	1	1	521	500	514	131	7
2	7*1*1*1*1*1	437	7	1	1	1	1	1	492	534	685	230	7
2	7*1*1*1*1*1	516	7	1	1	1	1	1	390	373	610	213	7
2	7*1*1*1*1*1	457	7	1	1	1	1	1	485	568	563	225	7
2	7*1*1*1*1*1	455	7	1	1	1	1	1	445	487	634	288	7
2	7*1*1*1*1*1	501	7	1	1	1	1	1	459	467	557	138	7
2	7*1*1*1*1*1	509	7	1	1	1	1	1	388	469	495	253	7
2	7*1*1*1*1*2	444	7	1	1	1	1	2	506	566	585	266	7
2	7*1*1*1*1*2	464	7	1	1	1	1	2	509	550	549	188	7
2	7*1*2*1*1*1	431	7	1	2	1	1	1	469	583	689	259	7
2	7*1*2*1*1*1	485	7	1	2	1	1	1	436	395	504	334	7
2	7*1*2*1*1*1	511	7	1	2	1	1	1	455	412	542	192	7
2	7*1*2*1*1*1	491	7	1	2	1	1	1	477	459	459	262	7
2	7*1*2*1*1*1	439	7	1	2	1	1	1	483	478	640	338	7
2	7*1*2*1*1*1	449	7	1	2	1	1	1	454	517	681	236	7
2	7*1*2*1*1*1	530	7	1	2	1	1	1	416	396	506	219	7
2	7*1*2*1*1*1	495	7	1	2	1	1	1	443	498	533	174	7
2	7*1*2*1*1*1	456	7	1	2	1	1	1	493	482	595	273	7
2	7*1*2*1*1*1	536	7	1	2	1	1	1	415	439	476	191	7
2	7*1*2*1*1*1	471	7	1	2	1	1	1	552	551	493	179	7
2	7*1*2*1*1*1	503	7	1	2	1	1	1	421	496	497	203	7
2	7*1*2*1*1*1	508	7	1	2	1	1	1	440	461	533	173	7
2	7*1*2*1*1*1	492	7	1	2	1	1	1	337	518	561	240	7
2	7*1*2*1*1*1	529	7	1	2	1	1	1	406	384	503	249	7
2	7*1*2*1*1*1	535	7	1	2	1	1	1	477	469	396	179	7
2	7*1*3*1*1*1	433	7	1	3	1	1	1	502	532	656	300	7
2	7*1*3*1*1*1	443	7	1	3	1	1	1	489	575	670	190	7
2	7*1*3*1*1*1	450	7	1	3	1	1	1	492	552	581	256	7
2	7*2*1*1*1*1	487	7	2	1	1	1	1	428	459	544	235	7
2	7*2*1*1*1*1	504	7	2	1	1	1	1	383	373	597	259	7
2	7*2*2*1*1*1	436	7	2	2	1	1	1	508	532	591	325	7
2	7*2*2*1*1*1	494	7	2	2	1	1	1	460	432	503	256	7
2	7*2*2*1*1*1	523	7	2	2	1	1	1	411	433	447	271	7
2	7*2*2*1*1*1	506	7	2	2	1	1	1	438	475	495	200	7
2	7*2*2*1*1*1	524	7	2	2	1	1	1	401	397	525	238	7
2	7*2*2*1*1*1	470	7	2	2	1	1	1	410	454	599	312	7
2	7*2*2*2*1*1	527	7	2	2	2	1	1	459	414	436	237	7
2	7*2*2*2*1*1	460	7	2	2	2	1	1	486	440	550	326	7
2	7*2*3*1*1*1	438	7	2	3	1	1	1	509	498	608	324	7
2	7*2*3*1*1*1	528	7	2	3	1	1	1	362	448	463	270	7
2	7*3*2*2*1*1	499	7	3	2	2	1	1	443	365	542	278	7
2	7*3*2*3*1*1	440	7	3	2	3	1	1	492	578	599	269	7
2	7*3*2*3*1*1	520	7	3	2	3	1	1	409	404	467	294	7
2	7*3*3*2*1*1	490	7	3	3	2	1	1	463	404	493	300	7
2	8*1*1*1*1*1	411	8	1	1	1	1	1	505	578	708	285	2
2	8*1*1*1*1*1	386	8	1	1	1	1	1	526	609	816	272	2
2	8*1*1*1*1*1	407	8	1	1	1	1	1	516	631	692	255	2
2	8*1*1*1*1*1	388	8	1	1	1	1	1	604	700	669	241	2
2	8*1*1*1*1*1	365	8	1	1	1	1	1	536	661	700	437	2
2	8*1*1*1*1*1	357	8	1	1	1	1	1	609	686	818	264	2
2	8*1*1*1*1*1	338	8	1	1	1	1	1	530	654	916	402	2
2	8*1*1*1*1*1	342	8	1	1	1	1	1	615	689	874	308	2
2	8*1*1*1*1*1	347	8	1	1	1	1	1	543	586	931	377	2
2	8*1*1*1*1*1	363	8	1	1	1	1	1	554	568	848	369	2
2	8*1*1*1*1*1	324	8	1	1	1	1	1	699	822	799	305	2
2	8*1*1*1*1*1	321	8	1	1	1	1	1	528	815	909	385	2
2	8*1*1*1*1*1	390	8	1	1	1	1	1	463	541	746	449	2
2	8*1*1*1*1*1	420	8	1	1	1	1	1	524	799	551	168	2
2	8*1*1*1*1*1	358	8	1	1	1	1	1	477	499	909	491	2
2	8*1*1*1*1*1	351	8	1	1	1	1	1	539	622	758	498	2
2	8*1*1*1*1*1	394	8	1	1	1	1	1	524	575	671	421	2
2	8*1*1*1*1*1	355	8	1	1	1	1	1	693	631	810	259	2
2	8*1*1*1*1*1	413	8	1	1	1	1	1	513	566	627	362	2
2	8*1*1*1*1*1	350	8	1	1	1	1	1	565	620	828	413	2
2	8*1*1*1*1*1	397	8	1	1	1	1	1	347	472	846	514	2
